Temperature,Dew,Humidity,Pressure,Precipitation,Developed_High_Intensity_area,Woody_Wetlands,elevation,wind_speed
67.50,45.50,50.70,27.10,0.00,4.43,0.32,2782.00,12.30
68.00,46.30,44.30,27.20,0.00,4.43,0.32,2782.00,14.00
75.10,46.10,38.80,27.10,0.00,4.43,0.32,2782.00,18.50
78.80,38.60,31.00,26.90,0.00,4.43,0.32,2782.00,15.50
73.30,49.20,44.50,26.90,0.00,4.43,0.32,2782.00,12.50
61.30,51.40,70.70,27.00,0.00,4.43,0.32,2782.00,14.90
57.30,54.30,90.40,27.00,0.00,4.43,0.32,2782.00,12.90
57.20,46.30,69.50,27.30,0.00,4.43,0.32,2782.00,15.50
62.60,49.00,64.00,27.30,0.00,4.43,0.32,2782.00,10.20
68.50,55.00,65.30,27.10,0.00,4.43,0.32,2782.00,15.90
71.90,58.10,63.90,27.00,0.00,4.43,0.32,2782.00,14.90
74.90,58.40,62.70,26.90,0.00,4.43,0.32,2782.00,11.50
73.40,61.70,68.60,26.90,0.00,4.43,0.32,2782.00,14.10
69.30,53.50,60.80,26.90,0.00,4.43,0.32,2782.00,15.40
67.50,59.70,77.60,26.90,0.00,4.43,0.32,2782.00,12.70
71.80,55.70,63.20,26.90,0.36,4.43,0.32,2782.00,13.50
76.20,57.60,55.90,27.00,0.00,4.43,0.32,2782.00,19.90
73.70,60.00,64.40,27.10,0.00,4.43,0.32,2782.00,17.60
73.30,62.80,71.80,27.10,0.00,4.43,0.32,2782.00,17.90
75.70,61.70,64.50,27.00,0.00,4.43,0.32,2782.00,16.20
77.40,60.00,59.30,27.00,0.01,4.43,0.32,2782.00,14.20
78.60,65.20,66.70,27.10,0.02,4.43,0.32,2782.00,18.60
79.30,65.30,64.20,27.00,0.00,4.43,0.32,2782.00,12.50
73.10,62.80,71.00,27.00,0.01,4.43,0.32,2782.00,16.10
68.80,58.90,73.40,27.00,0.21,4.43,0.32,2782.00,11.90
70.30,61.60,75.50,27.00,0.00,4.43,0.32,2782.00,15.40
63.50,61.90,94.90,27.10,0.05,4.43,0.32,2782.00,12.50
77.60,65.00,65.80,27.10,0.00,4.43,0.32,2782.00,9.30
72.40,65.30,80.30,27.20,0.46,4.43,0.32,2782.00,11.70
73.30,54.70,57.80,27.10,0.00,4.43,0.32,2782.00,5.00
75.50,53.40,50.30,27.10,0.00,4.43,0.32,2782.00,5.80
77.80,62.20,60.20,27.10,0.00,4.43,0.32,2782.00,7.80
80.30,60.50,56.10,27.10,0.00,4.43,0.32,2782.00,8.80
81.30,64.30,61.00,27.00,0.00,4.43,0.32,2782.00,13.20
85.90,63.10,48.60,26.90,0.00,4.43,0.32,2782.00,13.60
85.00,64.40,52.90,27.00,0.00,4.43,0.32,2782.00,12.50
84.30,63.80,52.70,27.00,0.00,4.43,0.32,2782.00,14.00
83.70,59.30,44.70,27.10,0.00,4.43,0.32,2782.00,12.00
80.20,64.40,60.60,27.10,0.00,4.43,0.32,2782.00,13.00
79.80,63.00,61.00,27.10,0.18,4.43,0.32,2782.00,9.00
73.30,64.70,74.70,27.20,0.00,4.43,0.32,2782.00,10.50
73.10,66.70,81.10,27.10,0.01,4.43,0.32,2782.00,6.30
76.80,64.30,67.60,27.00,0.01,4.43,0.32,2782.00,8.00
71.70,67.20,86.50,27.00,0.12,4.43,0.32,2782.00,7.90
74.20,67.70,82.90,27.00,0.02,4.43,0.32,2782.00,7.80
79.10,68.00,72.10,27.00,0.00,4.43,0.32,2782.00,10.60
80.00,67.10,67.20,26.90,0.04,4.43,0.32,2782.00,10.40
79.00,67.30,69.30,27.00,0.00,4.43,0.32,2782.00,11.20
79.90,63.30,60.20,27.00,0.00,4.43,0.32,2782.00,13.60
79.80,57.50,49.10,27.10,0.00,4.43,0.32,2782.00,11.20
80.80,60.60,54.50,27.00,0.00,4.43,0.32,2782.00,9.80
81.50,61.50,52.80,27.10,0.00,4.43,0.32,2782.00,10.10
80.70,62.10,55.10,27.10,0.00,4.43,0.32,2782.00,9.10
81.20,61.60,54.30,27.00,0.00,4.43,0.32,2782.00,8.00
79.80,64.30,61.00,27.00,0.00,4.43,0.32,2782.00,10.60
78.00,64.40,64.50,27.00,0.00,4.43,0.32,2782.00,9.80
78.00,64.60,65.40,27.00,0.00,4.43,0.32,2782.00,6.80
81.70,64.20,58.60,26.90,0.00,4.43,0.32,2782.00,8.00
57.60,48.30,71.90,27.20,0.00,4.43,0.32,2782.00,6.80
49.20,47.80,95.30,27.20,0.00,4.43,0.32,2782.00,10.90
32.60,31.70,71.50,27.20,0.00,4.43,0.32,2782.00,10.90
33.80,29.00,57.50,27.30,0.00,4.43,0.32,2782.00,4.40
49.60,41.10,78.60,27.10,0.00,4.43,0.32,2782.00,8.70
54.40,43.00,73.00,27.20,0.00,4.43,0.32,2782.00,8.10
61.60,44.60,58.50,27.10,0.00,4.43,0.32,2782.00,11.40
65.40,46.90,55.00,27.10,0.00,4.43,0.32,2782.00,11.10
65.20,52.80,67.50,27.10,0.00,4.43,0.32,2782.00,6.80
64.40,39.50,51.60,26.90,0.00,4.43,0.32,2782.00,11.70
54.60,32.60,45.00,27.10,0.00,4.43,0.32,2782.00,7.80
52.30,29.30,42.50,27.20,0.00,4.43,0.32,2782.00,10.50
55.00,29.00,39.70,27.20,0.00,4.43,0.32,2782.00,9.70
56.10,31.30,41.80,27.10,0.00,4.43,0.32,2782.00,9.20
62.50,25.70,31.80,27.10,0.00,4.43,0.32,2782.00,9.10
66.40,25.70,30.20,27.00,0.00,4.43,0.32,2782.00,12.40
59.60,32.30,41.60,27.10,0.00,4.43,0.32,2782.00,14.70
45.20,9.60,25.00,27.40,0.00,4.43,0.32,2782.00,10.20
51.00,24.00,35.90,27.30,0.00,4.43,0.32,2782.00,10.60
61.20,38.20,47.20,27.10,0.00,4.43,0.32,2782.00,9.40
54.90,33.20,46.20,27.20,0.00,4.43,0.32,2782.00,12.80
48.80,23.90,40.80,27.30,0.00,4.43,0.32,2782.00,5.80
55.50,29.30,38.40,27.10,0.00,4.43,0.32,2782.00,11.60
59.50,40.20,51.00,27.00,0.00,4.43,0.32,2782.00,9.20
47.00,20.00,34.90,27.40,0.00,4.43,0.32,2782.00,12.80
45.50,14.10,32.50,27.30,0.00,4.43,0.32,2782.00,6.00
54.80,37.30,53.50,27.10,0.00,4.43,0.32,2782.00,8.00
50.90,29.00,47.80,27.30,0.00,4.43,0.32,2782.00,6.40
55.70,29.20,40.40,27.20,0.00,4.43,0.32,2782.00,9.00
58.20,35.50,49.20,27.10,0.00,4.43,0.32,2782.00,7.50
51.90,22.40,33.40,26.20,0.00,28.56,0.00,3740.00,6.20
57.50,24.00,28.50,26.10,0.00,28.56,0.00,3740.00,4.70
63.50,25.70,25.70,25.90,0.00,28.56,0.00,3740.00,10.80
65.00,27.30,24.90,25.90,0.00,28.56,0.00,3740.00,16.10
56.60,16.00,21.20,25.90,0.00,28.56,0.00,3740.00,9.00
54.90,11.30,18.60,25.90,0.00,28.56,0.00,3740.00,9.80
57.70,8.40,15.30,25.90,0.00,28.56,0.00,3740.00,8.10
61.30,9.30,13.30,25.90,0.00,28.56,0.00,3740.00,8.70
59.70,12.50,16.50,25.90,0.00,28.56,0.00,3740.00,8.00
60.30,12.60,16.20,25.90,0.00,28.56,0.00,3740.00,10.00
57.00,15.40,20.30,25.90,0.00,28.56,0.00,3740.00,4.40
56.70,21.60,27.00,25.80,0.00,28.56,0.00,3740.00,7.90
51.80,26.20,38.30,25.80,0.00,28.56,0.00,3740.00,9.70
22.10,12.50,61.40,25.90,0.02,28.56,0.00,3740.00,9.80
21.40,14.20,74.40,26.00,0.00,28.56,0.00,3740.00,5.80
36.80,26.90,68.70,24.70,0.00,28.56,0.00,3740.00,9.60
44.20,23.70,49.90,25.80,0.02,28.56,0.00,3740.00,12.20
39.20,26.70,62.90,26.10,0.00,28.56,0.00,3740.00,6.70
42.90,20.50,45.40,26.20,0.00,28.56,0.00,3740.00,4.50
56.00,23.00,33.70,26.00,0.00,28.56,0.00,3740.00,10.20
54.20,9.70,17.40,26.10,0.00,28.56,0.00,3740.00,13.10
49.30,10.60,24.10,26.20,0.00,28.56,0.00,3740.00,3.80
54.30,9.90,20.80,26.00,0.00,28.56,0.00,3740.00,4.00
59.90,6.40,13.30,26.00,0.00,28.56,0.00,3740.00,7.90
58.60,7.10,15.40,25.90,0.00,28.56,0.00,3740.00,8.40
51.50,10.00,26.30,25.90,0.00,28.56,0.00,3740.00,5.60
57.60,1.80,12.60,25.80,0.00,28.56,0.00,3740.00,14.00
57.90,-1.30,9.30,25.90,0.00,28.56,0.00,3740.00,12.60
67.70,39.00,41.40,25.90,0.00,28.56,0.00,3740.00,7.10
79.20,21.30,12.20,25.70,0.00,28.56,0.00,3740.00,15.30
74.20,19.10,13.30,25.80,0.00,28.56,0.00,3740.00,16.50
66.30,34.00,33.20,26.00,0.00,28.56,0.00,3740.00,6.30
74.30,30.50,22.40,26.00,0.00,28.56,0.00,3740.00,3.00
79.00,34.90,20.90,26.00,0.00,28.56,0.00,3740.00,10.30
79.80,43.30,29.60,25.90,0.00,28.56,0.00,3740.00,8.00
78.70,22.40,19.60,25.90,0.01,28.56,0.00,3740.00,16.80
78.50,14.20,9.30,25.90,0.00,28.56,0.00,3740.00,12.40
80.80,23.10,12.20,25.90,0.00,28.56,0.00,3740.00,17.20
79.80,19.90,12.20,25.90,0.00,28.56,0.00,3740.00,14.80
68.30,43.30,43.30,26.10,0.00,28.56,0.00,3740.00,9.00
72.80,44.80,39.10,26.10,0.00,28.56,0.00,3740.00,10.40
75.90,44.80,37.60,26.00,0.00,28.56,0.00,3740.00,9.30
78.10,41.60,32.00,25.90,0.16,28.56,0.00,3740.00,10.40
80.10,22.50,13.10,25.90,0.00,28.56,0.00,3740.00,13.30
77.60,18.50,11.50,25.80,0.00,28.56,0.00,3740.00,16.60
75.20,24.60,15.80,25.80,0.00,28.56,0.00,3740.00,12.30
76.60,34.50,22.80,25.80,0.00,28.56,0.00,3740.00,7.10
80.80,29.30,17.30,25.80,0.00,28.56,0.00,3740.00,9.30
79.20,28.20,15.70,25.90,0.00,28.56,0.00,3740.00,9.10
83.70,32.60,16.80,25.90,0.00,28.56,0.00,3740.00,10.80
80.40,32.80,21.70,25.90,0.00,28.56,0.00,3740.00,7.60
79.50,23.60,15.70,25.90,0.00,28.56,0.00,3740.00,8.60
79.80,11.70,8.00,26.00,0.00,28.56,0.00,3740.00,6.10
80.70,19.90,11.30,26.00,0.00,28.56,0.00,3740.00,6.80
82.40,19.00,9.70,25.90,0.00,28.56,0.00,3740.00,7.80
81.30,15.00,9.40,25.90,0.00,28.56,0.00,3740.00,6.10
82.20,37.90,29.50,25.90,0.00,28.56,0.00,3740.00,6.60
80.90,46.30,35.30,25.90,0.00,28.56,0.00,3740.00,8.90
79.00,43.40,36.20,26.00,0.01,28.56,0.00,3740.00,9.20
80.90,59.10,48.20,26.10,0.00,28.56,0.00,3740.00,6.60
78.40,59.50,53.70,26.10,0.11,28.56,0.00,3740.00,7.80
80.60,56.80,45.90,26.10,0.00,28.56,0.00,3740.00,6.70
81.70,53.80,39.80,26.00,0.04,28.56,0.00,3740.00,8.30
83.10,50.40,32.80,26.10,0.00,28.56,0.00,3740.00,6.30
83.60,53.10,36.40,26.00,0.00,28.56,0.00,3740.00,5.30
86.30,48.40,28.00,25.90,0.00,28.56,0.00,3740.00,6.10
87.50,51.80,30.10,25.90,0.00,28.56,0.00,3740.00,9.00
85.50,54.80,36.30,26.00,0.03,28.56,0.00,3740.00,11.00
81.00,58.90,49.10,26.00,0.00,28.56,0.00,3740.00,7.60
77.60,60.40,57.90,26.00,0.00,28.56,0.00,3740.00,8.50
74.50,61.90,67.10,26.00,0.09,28.56,0.00,3740.00,10.30
72.70,64.60,76.40,26.10,1.29,28.56,0.00,3740.00,4.30
70.70,64.00,79.60,26.10,0.01,28.56,0.00,3740.00,7.00
71.70,62.80,75.00,26.10,0.46,28.56,0.00,3740.00,4.10
73.20,63.60,72.60,26.00,0.02,28.56,0.00,3740.00,6.20
76.60,59.80,57.70,25.90,0.01,28.56,0.00,3740.00,7.40
80.80,60.10,51.00,26.00,0.00,28.56,0.00,3740.00,10.30
81.80,56.80,43.50,26.00,0.00,28.56,0.00,3740.00,7.70
82.40,54.50,40.10,25.90,0.00,28.56,0.00,3740.00,5.50
80.50,59.30,50.40,25.90,0.00,28.56,0.00,3740.00,8.40
81.90,60.30,50.20,25.90,0.00,28.56,0.00,3740.00,6.30
84.40,56.50,40.00,26.00,0.00,28.56,0.00,3740.00,4.80
85.00,56.60,39.10,26.00,0.00,28.56,0.00,3740.00,5.60
84.60,52.90,36.20,26.00,0.00,28.56,0.00,3740.00,7.10
82.90,54.40,38.50,26.00,0.00,28.56,0.00,3740.00,7.00
82.10,57.80,44.30,25.90,0.00,28.56,0.00,3740.00,5.70
82.80,55.70,41.10,25.90,0.29,28.56,0.00,3740.00,7.30
82.40,55.10,40.80,25.90,0.00,28.56,0.00,3740.00,8.70
80.90,58.40,47.60,25.90,0.00,28.56,0.00,3740.00,8.90
81.00,60.00,51.50,25.90,0.00,28.56,0.00,3740.00,5.90
64.20,33.30,33.20,26.10,0.00,28.56,0.00,3740.00,5.40
64.10,26.20,27.00,26.10,0.00,28.56,0.00,3740.00,6.00
58.10,31.40,38.20,26.10,0.00,28.56,0.00,3740.00,6.20
54.90,35.90,52.20,26.10,0.00,28.56,0.00,3740.00,2.30
59.40,31.80,37.80,26.10,0.00,28.56,0.00,3740.00,2.40
61.80,28.70,31.10,26.10,0.00,28.56,0.00,3740.00,2.30
63.00,26.40,26.70,26.10,0.00,28.56,0.00,3740.00,2.60
63.60,29.00,28.40,26.10,0.00,28.56,0.00,3740.00,3.30
64.50,26.30,26.00,26.10,0.00,28.56,0.00,3740.00,4.30
64.10,23.40,22.00,26.00,0.00,28.56,0.00,3740.00,8.50
60.70,20.60,22.50,26.10,0.00,28.56,0.00,3740.00,9.10
56.30,19.20,25.20,26.20,0.00,28.56,0.00,3740.00,5.40
56.00,22.00,28.70,26.10,0.00,28.56,0.00,3740.00,3.80
58.00,21.30,26.00,26.10,0.00,28.56,0.00,3740.00,3.50
58.20,19.40,24.20,26.10,0.00,28.56,0.00,3740.00,4.70
64.20,17.90,17.80,26.00,0.00,28.56,0.00,3740.00,8.70
61.50,19.80,20.90,26.00,0.00,28.56,0.00,3740.00,8.20
48.60,12.40,23.80,26.30,0.00,28.56,0.00,3740.00,8.30
50.30,18.70,29.40,26.20,0.00,28.56,0.00,3740.00,3.30
57.30,27.60,33.40,26.10,0.00,28.56,0.00,3740.00,5.50
56.50,26.00,32.80,26.20,0.00,28.56,0.00,3740.00,9.80
53.40,25.80,35.80,26.20,0.00,28.56,0.00,3740.00,5.80
55.10,26.50,33.90,26.00,0.00,28.56,0.00,3740.00,5.70
61.50,35.50,38.80,26.00,0.02,28.56,0.00,3740.00,10.30
47.90,27.80,46.80,26.30,0.00,28.56,0.00,3740.00,11.40
45.50,26.50,50.40,26.20,0.02,28.56,0.00,3740.00,4.50
47.50,40.60,78.10,26.10,0.26,28.56,0.00,3740.00,4.70
51.30,30.90,48.80,26.20,0.04,28.56,0.00,3740.00,3.30
50.60,33.10,54.90,26.10,0.00,28.56,0.00,3740.00,2.40
54.20,34.00,49.60,26.10,0.00,28.56,0.00,3740.00,3.50
